,post_id,num_beds,num_baths,price,sqft,houseType,rentPeriod,parking,laundry,pets,smoking,air conditioning,wheelchair accessible,EV charging,furnished,lat,lon,tfidf_words
2347,7462880804,1,1,2725.0,865,apartment,,off-street parking,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,EV charging,,32.9136582,-117.2262388,"['mar', 'torrey', 'apartments', 'county', 'rancho']"
2348,7462881753,2,2,3650.0,-1,apartment,,off-street parking,w/d in unit,cats are OK - purrr,,,,,,34.0443741,-117.3200378,"['society', 'moment', 'loung', 'later', 'managed']"
2349,7462882734,1,1,2050.0,-1,apartment,rent period: yearly,off-street parking,laundry on site,cats are OK - purrr,no smoking,,,,,,,"['wall', 'extra', 'shower', 'remodeled', 'closet']"
2350,7462887774,2,1,2355.0,-1,apartment,,off-street parking,laundry in bldg,,,,,,,46.3144754,11.0480288,"['bd', 'ba', 'glen', '00pm', 'x850']"
2351,7462890227,1,1,2675.0,-1,apartment,,carport,w/d in unit,,,,,,,32.86082404115404,-117.22933712338651,"['blue', 'per', '54uj2tdy', 'landscapedbicycle', 'heatadditional']"
2352,7462896899,1,1,2650.0,-1,apartment,,detached garage,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,,,32.82699024489796,-117.13952642857144,"['ariva', 'aqua', 'lbs', 'combined', 'resident']"
2353,7462896951,3,1,3500.0,650,,,carport,w/d in unit,,no smoking,,,,furnished,46.3144754,11.0480288,"['3500', 'sept', 'cottage', 'block', 'operty']"
2354,7462899507,1,1,2663.0,-1,apartment,,detached garage,laundry on site,cats are OK - purrr,,,,,,,,"['mirada', 'colony', 'la', 'fyuz36km', 'structures']"
2355,7462912942,2,2,3543.0,-1,,,,,,,,,,,32.76644356734135,-117.15829857207834,"['metro', 'treats', 'valley', 'hwveevk57', 'sk82q4']"
2356,7462917268,2,2,3667.0,-1,apartment,,off-street parking,laundry in bldg,cats are OK - purrr,no smoking,air conditioning,,,,34.06059367346939,-118.3104412244898,"['pointe', 'bay', 'apartments', 'oces0k9m', '2060m9']"
2357,7462920452,2,2.5,2950.0,-1,condo,rent period: yearly,attached garage,w/d in unit,,,,,,,,,"['condo', 'includes', '1150', 'arge', 'attached']"
2358,7462926328,2,1,1300.0,-1,,,,,,,,,,,46.3144754,11.0480288,"['uick', 'commutes', 'gives', 'permit', 'shelving']"
2359,7462931561,2,2,3105.0,-1,apartment,,street parking,laundry in bldg,cats are OK - purrr,no smoking,,,,,32.749794,-117.236104,"['citra', 'per', 'flooringcarpetceiling', 'rpzjbv7t', 'poolwalking']"
2360,7462935932,1,1,2450.0,-1,apartment,,off-street parking,laundry in bldg,cats are OK - purrr,no smoking,air conditioning,,,,32.750361,-117.236426,"['nimitz', 'pointe', 'u3ae0yuqf', '822l84', '41']"
2361,7462937604,1,1,2500.0,-1,apartment,,off-street parking,laundry in bldg,cats are OK - purrr,no smoking,air conditioning,,,,32.750361,-117.236426,"['nimitz', 'se5r5xdm5mke', '60at05equal', '42or', 'pointe']"
2362,7462938271,1,1,3325.0,846,apartment,,off-street parking,w/d in unit,,no smoking,,wheelchair accessible,EV charging,,32.870409570323474,-117.21614882371011,"['costa', 'verde', 'towers', 'pm', 'offering']"
2363,7462939025,2,1,2605.0,-1,apartment,,off-street parking,laundry on site,,,,,,,46.3144754,11.0480288,"['stratton', 'smile', 'burn', 'proud', 'homes']"
2364,7462939210,2,2,4375.0,1433,apartment,,off-street parking,w/d in unit,,no smoking,,wheelchair accessible,EV charging,,32.870409570323474,-117.21614882371011,"['costa', 'verde', 'towers', 'pm', 'offering']"
2365,7462939672,1,1,2450.0,-1,apartment,,off-street parking,laundry in bldg,cats are OK - purrr,no smoking,air conditioning,,,,32.750361,-117.236426,"['nimitz', 'pointe', '2jrdxwyd4x', '5u3530', '43or']"
2366,7462939826,2,1.5,2100.0,-1,house,,detached garage,w/d in unit,cats are OK - purrr,,,,,,46.3144754,11.0480288,"['operable', 'palapa', 'youcanhavemoreedetailssaboutthishomeebyputtingyourremailladdresssinyourrreplyyy', 'plant', 'drought']"
2367,7462945584,1,1,1895.0,650,apartment,rent period: yearly,street parking,laundry on site,cats are OK - purrr,no smoking,,,,,32.760037977361605,-117.14018238868682,"['1895', 'monthly', 'sdpremierrentals', 'rental', 'scheme']"
2368,7462945606,1,1,2699.0,-1,apartment,,carport,w/d in unit,cats are OK - purrr,,,,,,32.869459,-117.221812,"['10am', '60', '00', 'allowed', 'am']"
2369,7462950813,1,1,3100.0,-1,condo,rent period: monthly,valet parking,laundry in bldg,,no smoking,,,,furnished,33.6619104,-116.2511436,"['3100', 'quite', 'plaza', 'up', 'spot']"
2370,7462953469,1,1,2600.0,-1,apartment,rent period: yearly,detached garage,w/d in unit,cats are OK - purrr,,,,,,46.3144754,11.0480288,"['nobel', 'dr', 'take', 'right', '657x4e']"
2371,7462954129,2,2.5,5490.0,-1,house,rent period: yearly,detached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,,,,,,"['prop', 'cal', 'beach', '490', 'planking']"
2372,7462954215,2,2,3600.0,-1,apartment,,carport,w/d in unit,,,,,,,32.86082404115404,-117.22933712338651,"['blue', 'per', 'nvr7gpz3', 'garageluxor', 'systembuilt']"
2373,7462956075,2,1,2095.0,750,apartment,rent period: yearly,street parking,no laundry on site,cats are OK - purrr,no smoking,,,,,32.76162785567715,-117.14763920150888,"['sevillemgmt', '095', 'mo', 'avenue', 'sorry']"
2374,7462957885,2,1,2865.0,-1,apartment,,off-street parking,laundry on site,cats are OK - purrr,,,,,,46.3144754,11.0480288,"['appreciated', 'appointments', 'barclay', '00pm', 'x210']"
2375,7462958887,1,1,2599.0,-1,apartment,,carport,w/d in unit,cats are OK - purrr,,,,,,32.869459,-117.221812,"['10am', '60', '00', 'allowed', 'am']"
2376,7462959321,1,1,3650.0,-1,apartment,,off-street parking,w/d in unit,,no smoking,air conditioning,wheelchair accessible,EV charging,,32.870409570323474,-117.21614882371011,"['costa', 'verde', 'towers', 'pm', 'offering']"
2377,7462959660,1,1,3200.0,-1,apartment,,off-street parking,w/d in unit,,no smoking,air conditioning,wheelchair accessible,EV charging,,32.870409570323474,-117.21614882371011,"['costa', 'verde', 'towers', 'pm', 'offering']"
2378,7462960037,1,1,2502.0,600,apartment,,carport,laundry in bldg,cats are OK - purrr,,air conditioning,,,,,,"['gables', '00pm', '00am', 'loma', 'point']"
2379,7462964093,2,2,3275.0,-1,apartment,,carport,w/d in unit,cats are OK - purrr,,,wheelchair accessible,,,32.869459,-117.221812,"['9am', 'clutter', '60', '00', 'allowed']"
2380,7462964798,2,2,3195.0,-1,condo,,attached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,,,,32.947617,-117.245598,"['condo', 'sticker', 'cation', 'realtor', 'andy']"
2381,7462968801,0,1,2020.0,-1,apartment,,off-street parking,laundry in bldg,cats are OK - purrr,,air conditioning,,,,32.90595499439273,-117.11700096564115,"['monte', 'approximate', 'mira', 'pljxy_7ncms', 'g115']"
2382,7462969196,1,1,2961.0,-1,apartment,rent period: monthly,detached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,,,46.3144754,11.0480288,"['lounge', 'bar', 'hilltop', 'moroccan', 'winding']"
2383,7462969977,1,1,2317.0,-1,,,,,,,,,,,32.90260981574077,-117.14444677609102,"['esplanade', 'approximate', 'b022', 'footage', 'enclave']"
2384,7462976930,2,2,2937.0,-1,,,,,,,,,,,32.90260981574077,-117.14444677609102,"['esplanade', 'approximate', 'guided', 'tour', 'self']"
2385,7462977128,2,2,3375.0,-1,apartment,,detached garage,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,,,32.828270795918364,-117.13949971428572,"['ariva', 'lbs', 'combined', '9am', 'resident']"
2386,7462977434,2,2,4208.0,-1,apartment,rent period: monthly,detached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,,,46.3144754,11.0480288,"['lounge', 'bar', 'hilltop', 'winding', 'moroccan']"
2387,7462985075,2,1,2355.0,-1,apartment,,off-street parking,laundry in bldg,,,,,,,46.3144754,11.0480288,"['glen', 'village', 'effort', 'adventures', 'regional']"
2388,7462985633,2,2,2967.0,-1,,,,,,,,,,,32.90260981574077,-117.14444677609102,"['esplanade', 'approximate', 'guided', 'tour', 'self']"
2389,7462988688,2,2,4500.0,-1,apartment,,off-street parking,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,EV charging,,32.872325,-117.202722,"['489', 'units', 'crossroads', '700', 'specials']"
2390,7462989011,1,1,2329.0,-1,,,,,,,,,,,32.90595499439273,-117.11700096564115,"['monte', 'approximate', 'guided', 'mira', 'tour']"
2391,7462989038,2,2,3550.0,-1,apartment,,off-street parking,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,EV charging,,32.872325,-117.202722,"['110', 'units', 'crossroads', '700', 'specials']"
2392,7462989893,1,1,2520.0,-1,,,,,,,,,,,,,"['square', 'village', 'q15gc1', 'ox4kw2qj', 'close']"
2393,7462990277,2,2,3650.0,-1,apartment,,off-street parking,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,EV charging,,32.872325,-117.202722,"['crossroads', 'jolla', 'la', '332', '700']"
2394,7462990287,2,2,3500.0,-1,apartment,,attached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,,EV charging,,32.95863740703518,-117.19243461306532,"['carmel', 'avino', 'rd', 'sr', 'highlands']"
2395,7462991313,2,2,3100.0,878,apartment,,carport,w/d in unit,cats are OK - purrr,,,,,,32.9072211671179,-117.16697031352224,"['imt', 'highlights', 'maddox', 'hotspot', 'account']"
2396,7462991318,0,1,2400.0,-1,apartment,,off-street parking,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,EV charging,,32.872325,-117.202722,"['crossroads', 'jolla', 'la', '647', '600']"
2397,7462992335,1,1,2910.0,-1,apartment,,off-street parking,w/d in unit,,,,,,,32.871581500000005,-117.2182235,"['18or', 'regents', '18', 'jolla', 'la']"
2398,7462993382,3,2,4273.0,-1,apartment,rent period: monthly,detached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,,,46.3144754,11.0480288,"['lounge', 'bar', 'winding', 'hilltop', 'moroccan']"
2399,7462994916,1,1,2495.0,-1,apartment,,street parking,laundry in bldg,cats are OK - purrr,no smoking,,,,,32.749794,-117.236104,"['citra', 'per', '6dy6cpaz', 'poolelevatorlaundry', 'fancarpetwood']"
2400,7462994938,2,2,3050.0,-1,apartment,,carport,w/d in unit,cats are OK - purrr,,,wheelchair accessible,,,32.869459,-117.221812,"['9am', 'clutter', '60', '00', 'allowed']"
2401,7462996980,1,1,2750.0,-1,apartment,,carport,w/d in unit,,,,,,,32.86082404115404,-117.22933712338651,"['blue', 'per', 'u66gklpk', 'balconyadditional', 'dishwashervaulted']"
2402,7463000599,0,1,2675.0,-1,apartment,,detached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,EV charging,,32.746522,-117.15871,"['möde', 'building', '71or', 'p562m0', 'qcm2s4h']"
2403,7463001270,1,1,2859.0,-1,,,,,,,,,,,32.76644356734135,-117.15829857207834,"['treats', 'metro', '3x19v2equal', 'p5thz', 'units']"
2404,7463003669,1,1,2378.0,-1,apartment,rent period: monthly,off-street parking,laundry on site,cats are OK - purrr,,,,,,46.3144754,11.0480288,"['mira', 'mesa', 'casas', 'ruiz', 'okay']"
2405,7463003671,2,2,3010.0,917,apartment,,carport,w/d in unit,cats are OK - purrr,,air conditioning,,,,32.9072211671179,-117.16697031352224,"['imt', 'sorrento', 'month', 'maddox', 'liveimt']"
2406,7463005526,2,2,3450.0,-1,,,,,,,,,,,46.3144754,11.0480288,"['unified', 'districts', 'dieguito', 'breathtaking', 'love']"
2407,7463006114,1,1,2369.0,600,apartment,,carport,laundry in bldg,cats are OK - purrr,,air conditioning,,,,,,"['gables', '00pm', '00am', 'loma', 'point']"
2408,7463007449,2,2,3402.0,108,apartment,,off-street parking,w/d in unit,cats are OK - purrr,,air conditioning,,,,32.7754169,-117.1467711,"['onto', 'friars', 'gill', 'missions', 'vista']"
2409,7463008932,1,1,2600.0,-1,apartment,rent period: yearly,detached garage,w/d in unit,cats are OK - purrr,,,,,,46.3144754,11.0480288,"['nobel', '013205equal', 'ioupbbw3e', 'court', 'cats']"
2410,7463009195,2,2,2861.0,-1,,,,,,,,,,,32.90595499439273,-117.11700096564115,"['approximate', 'guided', 'monte', 'tour', 'self']"
2411,7463012977,3,2,4395.0,-1,apartment,,off-street parking,w/d in unit,cats are OK - purrr,,,,,,34.0443741,-117.3200378,"['society', 'leap', 'recharge', 'reconnect', 'private']"
2412,7463014718,2,2,1500.0,750,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,air conditioning,,EV charging,,46.3144754,11.0480288,"['hustle', 'bustle', '2bath', 'inter', 'removed']"
2413,7463018785,2,2,3234.0,-1,apartment,,detached garage,w/d in unit,,,,,,,32.764583,-117.196047,"['arrive', 'okqgioaa', 'llip', 'progran', 'patio']"
2414,7463019648,2,2,3379.0,-1,apartment,,detached garage,w/d in unit,,,,,,,32.764583,-117.196047,"['arrive', 'mwkgc7pg', 'handrails', 'wheelchair', 'balcony']"
2415,7463032515,1,1,2700.0,-1,,,,,,,,,,,32.806763,-117.149407,"['mesa', 'serra', 'nearbyswimming', 'trainercourtyardmass', 'vlouexxb']"
2416,7463042649,3,2,2500.0,-1,house,rent period: monthly,attached garage,laundry in bldg,cats are OK - purrr,,air conditioning,wheelchair accessible,,,46.3144754,11.0480288,"['bungalow', 'pours', 'imagination', 'exposed', 'gives']"
2417,7463047426,2,2,3005.0,-1,,,,,,,,,,,32.806763,-117.149407,"['mesa', 'serra', 'nearby24', 'mass', 'barcourtyardon']"
2418,7463051880,4,4,6600.0,-1,apartment,rent period: yearly,attached garage,w/d in unit,,no smoking,air conditioning,,EV charging,,,,"['miles', '06', 'starting', 'breeze', 'neighbors']"
2419,7463056374,2,2,3500.0,-1,,,,,,,,,,,32.806763,-117.149407,"['mesa', 'serra', 'friendlypackage', 'storagerecyclinggarage', 'centercomplimentary']"
2420,7463065555,3,2,4145.0,-1,,,,,,,,,,,32.806763,-117.149407,"['mesa', 'serra', 'tddvfgax', 'roomcourtyardhot', 'eventsparkon']"
2421,7463068698,0,1,2000.0,-1,flat,rent period: monthly,off-street parking,no laundry on site,cats are OK - purrr,no smoking,air conditioning,,,furnished,46.3144754,11.0480288,"['post', 'still', 'month', 'small', 'mile']"
2422,7463074856,3,2,4350.0,-1,house,rent period: yearly,off-street parking,w/d hookups,,no smoking,,,,,,,"['excellent', 'yearly', 'gilman', 'lea', 'parklike']"
2423,7463075330,1,1,900.0,700,condo,rent period: monthly,carport,w/d in unit,cats are OK - purrr,,air conditioning,wheelchair accessible,EV charging,,34.020856515151515,-118.32139775757577,"['hallway', 'recessed', 'sink', 'updated', 'carrera']"
2424,7463078706,1,1,2300.0,-1,condo,rent period: monthly,off-street parking,laundry on site,cats are OK - purrr,,,,,,32.74519,-116.979937,"['completely', 'livingroom', 'floorplan', 'remodeled', '2nd']"
2425,7463078843,0,1,1500.0,-1,condo,rent period: monthly,off-street parking,laundry on site,cats are OK - purrr,,,,,,33.64692905,-117.82843825864695,"['mans', 'fig', 'leilanis', 'legendary', 'zy']"
2426,7463078980,1,1,2000.0,-1,condo,rent period: monthly,off-street parking,laundry on site,cats are OK - purrr,,,,,,37.2301799,-121.89525472843204,"['1bdrm', '1ba', 'ready', 'pacific', 'apartment']"
2427,7463079034,1,1,2300.0,-1,condo,rent period: monthly,off-street parking,laundry on site,cats are OK - purrr,,,,,,50.8924791,-107.2547789,"['propety', 'adorable', 'front', 'cottage', 'painted']"
2428,7463079133,2,1.5,4000.0,-1,house,rent period: monthly,off-street parking,w/d in unit,cats are OK - purrr,,,,,,37.29195854676031,-120.47958409537864,"['board', 'inclu', 'directv', 'moulding', '440']"
2429,7463079185,3,2.5,4000.0,-1,townhouse,rent period: monthly,attached garage,w/d in unit,cats are OK - purrr,,,,,,37.298359641344064,-120.48135020149022,"['3br', '5ba', 'twin', 'enclosed', 'freshly']"
2430,7463081322,2,1,3000.0,-1,condo,rent period: monthly,attached garage,w/d in unit,cats are OK - purrr,,,,,,49.0511655,-66.0171612,"['lived', 'never', 'international', 'airport', 'retail']"
2431,7463082465,1,1,1600.0,-1,condo,rent period: monthly,off-street parking,laundry on site,cats are OK - purrr,,,,,,37.29893479591836,-120.47556448979591,"['feline', 'strong', 'scores', 'shown', 'no']"
2432,7463082757,1,1,2800.0,-1,condo,rent period: monthly,attached garage,laundry on site,cats are OK - purrr,,,,,,32.7690804,-116.9470659,"['lives', 'clothes', 'cottage', 'huge', 'beach']"
2433,7463082999,1,1,2300.0,-1,townhouse,rent period: monthly,off-street parking,laundry on site,cats are OK - purrr,,,,,,37.29742385469531,-120.48188842432408,"['synthetic', 'turf', 'immediately', 'unit', 'couple']"
2434,7463084361,2,1,2600.0,-1,condo,rent period: monthly,off-street parking,w/d in unit,cats are OK - purrr,,,,,,34.425639,-119.699074,"['unit', 'complex', 'floods', 'beach', 'giving']"
2435,7463091622,0,1,1200.0,-1,condo,rent period: monthly,off-street parking,laundry on site,cats are OK - purrr,,,,,,33.4620385,-117.6798527,"['roomy', 'eight', 'arge', 'sewer', 'newer']"
2436,7463093851,0,1,1100.0,-1,condo,rent period: monthly,off-street parking,laundry on site,cats are OK - purrr,,,,,,34.0513945,-118.2567393,"['coffeeshops', 'gyms', 'nightlife', 'balboa', 'bars']"
2437,7463095331,2,1,2000.0,-1,condo,rent period: monthly,off-street parking,w/d in unit,cats are OK - purrr,,,,,,37.29990738775511,-120.47523726530612,"['ob', 'pier', 'closeby', 'border', 'strip']"
2438,7463096638,3,2,3350.0,-1,house,rent period: monthly,off-street parking,w/d in unit,cats are OK - purrr,,,,,,33.6126985,-117.73441,"['bd', 'ba', 'driveway', 'downstairs', 'downtown']"
2439,7463098392,2,2,3700.0,-1,condo,rent period: monthly,attached garage,w/d in unit,cats are OK - purrr,,,,,,32.991866,-117.228963,"['wer', '1400', 'split', 'duplex', 'lower']"
2440,7463123909,2,2,2250.0,-1,apartment,rent period: monthly,attached garage,w/d hookups,cats are OK - purrr,,air conditioning,wheelchair accessible,,,46.3144754,11.0480288,"['roperty', 'excuse', 'progress', 'mess', 'dw']"
2441,7463128822,1,1,1880.0,-1,,,,,,,,,,,,,"['3pm', 'house', '1pm', '26', 'march']"
2442,7463131127,1,1,2050.0,-1,,,,,,,,,,,,,"['3pm', 'house', '1pm', '27', 'march']"
2443,7463153843,0,1,1595.0,300,apartment,rent period: yearly,off-street parking,laundry on site,,no smoking,,,,,32.749433,-117.193114,"['custom', 'faucets', '00', 'dwelling', 'mandatory']"
2444,7463158891,1,1,2961.0,-1,apartment,rent period: monthly,detached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,,,46.3144754,11.0480288,"['lounge', 'bar', 'winding', 'hilltop', 'moroccan']"
2445,7463167716,3,2,2450.0,-1,house,rent period: yearly,attached garage,w/d in unit,cats are OK - purrr,,air conditioning,wheelchair accessible,,,32.907147,-117.14261,"['hall', 'backyard', 'basks', 'enormous', '180']"
2446,7463181423,2,2,4208.0,-1,apartment,rent period: monthly,detached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,,,46.3144754,11.0480288,"['lounge', 'bar', 'hilltop', 'moroccan', 'winding']"
2447,7463189098,1,1,2651.0,630,apartment,,carport,w/d in unit,,,,,,,37.8268891,-122.3778055,"['soaking', 'centerslarge', 'tubsfor', 'kitchendramatic', 'spaceconference']"
2448,7463191758,2,2,3480.0,-1,apartment,,no parking,w/d in unit,cats are OK - purrr,no smoking,,,EV charging,,32.8705071,-117.2021481,"['thirteen', 'ranging', 'giant', 'villasofrenaissance', 'renaissance']"
2449,7463197692,2,2,3464.0,-1,apartment,,detached garage,w/d in unit,,,,,,,32.77490895,-117.14184597426755,"['rio', 'promenade', 'vista', 'valley', '2r5649']"
